Module	Section	Sample Name	Source
FastQC	all_sections	SRR6444012_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444012_2_fastqc.zip
FastQC	all_sections	SRR6444013_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444013_1_fastqc.zip
FastQC	all_sections	SRR6444013_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444013_2_fastqc.zip
FastQC	all_sections	SRR6444014_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444014_1_fastqc.zip
FastQC	all_sections	SRR6444014_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444014_2_fastqc.zip
FastQC	all_sections	SRR6444015_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444015_1_fastqc.zip
FastQC	all_sections	SRR6444015_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444015_2_fastqc.zip
FastQC	all_sections	SRR6444016_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444016_1_fastqc.zip
FastQC	all_sections	SRR6444016_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444016_2_fastqc.zip
FastQC	all_sections	SRR6444017_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444017_1_fastqc.zip
FastQC	all_sections	SRR6444017_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444017_2_fastqc.zip
FastQC	all_sections	SRR6444018_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444018_1_fastqc.zip
FastQC	all_sections	SRR6444018_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444018_2_fastqc.zip
FastQC	all_sections	SRR6444019_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444019_1_fastqc.zip
FastQC	all_sections	SRR6444019_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444019_2_fastqc.zip
FastQC	all_sections	SRR6444020_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444020_1_fastqc.zip
FastQC	all_sections	SRR6444020_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444020_2_fastqc.zip
FastQC	all_sections	SRR6444021_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444021_1_fastqc.zip
FastQC	all_sections	SRR6444021_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444021_2_fastqc.zip
FastQC	all_sections	SRR6444022_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444022_1_fastqc.zip
FastQC	all_sections	SRR6444022_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444022_2_fastqc.zip
FastQC	all_sections	SRR6444023_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444023_1_fastqc.zip
FastQC	all_sections	SRR6444023_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444023_2_fastqc.zip
FastQC	all_sections	SRR6444024_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444024_1_fastqc.zip
FastQC	all_sections	SRR6444024_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444024_2_fastqc.zip
FastQC	all_sections	SRR6444025_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444025_1_fastqc.zip
FastQC	all_sections	SRR6444025_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444025_2_fastqc.zip
FastQC	all_sections	SRR6444026_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444026_1_fastqc.zip
FastQC	all_sections	SRR6444026_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444026_2_fastqc.zip
FastQC	all_sections	SRR6444027_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444027_1_fastqc.zip
FastQC	all_sections	SRR6444027_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444027_2_fastqc.zip
FastQC	all_sections	SRR6444028_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444028_1_fastqc.zip
FastQC	all_sections	SRR6444028_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444028_2_fastqc.zip
FastQC	all_sections	SRR6444029_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444029_1_fastqc.zip
FastQC	all_sections	SRR6444029_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444029_2_fastqc.zip
FastQC	all_sections	SRR6444030_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444030_1_fastqc.zip
FastQC	all_sections	SRR6444030_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444030_2_fastqc.zip
FastQC	all_sections	SRR6444031_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444031_1_fastqc.zip
FastQC	all_sections	SRR6444031_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444031_2_fastqc.zip
FastQC	all_sections	SRR6444032_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444032_1_fastqc.zip
FastQC	all_sections	SRR6444032_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444032_2_fastqc.zip
FastQC	all_sections	SRR6444033_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444033_1_fastqc.zip
FastQC	all_sections	SRR6444033_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444033_2_fastqc.zip
FastQC	all_sections	SRR6444034_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444034_1_fastqc.zip
FastQC	all_sections	SRR6444034_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444034_2_fastqc.zip
FastQC	all_sections	SRR6444035_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444035_1_fastqc.zip
FastQC	all_sections	SRR6444035_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444035_2_fastqc.zip
FastQC	all_sections	SRR6444036_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444036_1_fastqc.zip
FastQC	all_sections	SRR6444036_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444036_2_fastqc.zip
FastQC	all_sections	SRR6444037_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444037_1_fastqc.zip
FastQC	all_sections	SRR6444037_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444037_2_fastqc.zip
FastQC	all_sections	SRR6444038_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444038_1_fastqc.zip
FastQC	all_sections	SRR6444038_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444038_2_fastqc.zip
FastQC	all_sections	SRR6444039_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444039_1_fastqc.zip
FastQC	all_sections	SRR6444039_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444039_2_fastqc.zip
FastQC	all_sections	SRR6444040_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444040_1_fastqc.zip
FastQC	all_sections	SRR6444040_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444040_2_fastqc.zip
FastQC	all_sections	SRR6444041_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444041_1_fastqc.zip
FastQC	all_sections	SRR6444041_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444041_2_fastqc.zip
FastQC	all_sections	SRR6444042_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444042_1_fastqc.zip
FastQC	all_sections	SRR6444042_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444042_2_fastqc.zip
FastQC	all_sections	SRR6444043_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444043_1_fastqc.zip
FastQC	all_sections	SRR6444043_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444043_2_fastqc.zip
FastQC	all_sections	SRR6444044_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444044_1_fastqc.zip
FastQC	all_sections	SRR6444044_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444044_2_fastqc.zip
FastQC	all_sections	SRR6444045_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444045_1_fastqc.zip
FastQC	all_sections	SRR6444045_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444045_2_fastqc.zip
FastQC	all_sections	SRR6444046_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444046_1_fastqc.zip
FastQC	all_sections	SRR6444046_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444046_2_fastqc.zip
FastQC	all_sections	SRR6444047_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444047_1_fastqc.zip
FastQC	all_sections	SRR6444047_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444047_2_fastqc.zip
FastQC	all_sections	SRR6444048_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444048_1_fastqc.zip
FastQC	all_sections	SRR6444048_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444048_2_fastqc.zip
FastQC	all_sections	SRR6444049_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444049_1_fastqc.zip
FastQC	all_sections	SRR6444049_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444049_2_fastqc.zip
FastQC	all_sections	SRR6444050_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444050_1_fastqc.zip
FastQC	all_sections	SRR6444050_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444050_2_fastqc.zip
FastQC	all_sections	SRR6444051_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444051_1_fastqc.zip
FastQC	all_sections	SRR6444051_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444051_2_fastqc.zip
FastQC	all_sections	SRR6444052_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444052_1_fastqc.zip
FastQC	all_sections	SRR6444052_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444052_2_fastqc.zip
FastQC	all_sections	SRR6444053_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444053_1_fastqc.zip
FastQC	all_sections	SRR6444053_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444053_2_fastqc.zip
FastQC	all_sections	SRR6444054_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444054_1_fastqc.zip
FastQC	all_sections	SRR6444054_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444054_2_fastqc.zip
FastQC	all_sections	SRR6444055_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444055_1_fastqc.zip
FastQC	all_sections	SRR6444055_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444055_2_fastqc.zip
FastQC	all_sections	SRR6444056_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444056_1_fastqc.zip
FastQC	all_sections	SRR6444056_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444056_2_fastqc.zip
FastQC	all_sections	SRR6444057_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444057_1_fastqc.zip
FastQC	all_sections	SRR6444057_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444057_2_fastqc.zip
FastQC	all_sections	SRR6444058_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444058_1_fastqc.zip
FastQC	all_sections	SRR6444058_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444058_2_fastqc.zip
FastQC	all_sections	SRR6444059_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444059_1_fastqc.zip
FastQC	all_sections	SRR6444059_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444059_2_fastqc.zip
FastQC	all_sections	SRR6444060_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444060_1_fastqc.zip
FastQC	all_sections	SRR6444060_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444060_2_fastqc.zip
FastQC	all_sections	SRR6444061_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444061_1_fastqc.zip
FastQC	all_sections	SRR6444061_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444061_2_fastqc.zip
FastQC	all_sections	SRR6444062_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444062_1_fastqc.zip
FastQC	all_sections	SRR6444062_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444062_2_fastqc.zip
FastQC	all_sections	SRR6444063_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444063_1_fastqc.zip
FastQC	all_sections	SRR6444063_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444063_2_fastqc.zip
FastQC	all_sections	SRR6444064_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444064_1_fastqc.zip
FastQC	all_sections	SRR6444064_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444064_2_fastqc.zip
FastQC	all_sections	SRR6444065_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444065_1_fastqc.zip
FastQC	all_sections	SRR6444065_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444065_2_fastqc.zip
FastQC	all_sections	SRR6444066_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444066_1_fastqc.zip
FastQC	all_sections	SRR6444066_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444066_2_fastqc.zip
FastQC	all_sections	SRR6444067_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444067_1_fastqc.zip
FastQC	all_sections	SRR6444067_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444067_2_fastqc.zip
FastQC	all_sections	SRR6444068_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444068_1_fastqc.zip
FastQC	all_sections	SRR6444068_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444068_2_fastqc.zip
FastQC	all_sections	SRR6444069_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444069_1_fastqc.zip
FastQC	all_sections	SRR6444069_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444069_2_fastqc.zip
FastQC	all_sections	SRR6444070_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444070_1_fastqc.zip
FastQC	all_sections	SRR6444070_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444070_2_fastqc.zip
FastQC	all_sections	SRR6444071_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444071_1_fastqc.zip
FastQC	all_sections	SRR6444071_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444071_2_fastqc.zip
FastQC	all_sections	SRR6444072_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444072_1_fastqc.zip
FastQC	all_sections	SRR6444072_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444072_2_fastqc.zip
FastQC	all_sections	SRR6444073_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444073_1_fastqc.zip
FastQC	all_sections	SRR6444073_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444073_2_fastqc.zip
FastQC	all_sections	SRR6444074_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444074_1_fastqc.zip
FastQC	all_sections	SRR6444074_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444074_2_fastqc.zip
FastQC	all_sections	SRR6444075_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444075_1_fastqc.zip
FastQC	all_sections	SRR6444075_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444075_2_fastqc.zip
FastQC	all_sections	SRR6444076_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444076_1_fastqc.zip
FastQC	all_sections	SRR6444076_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444076_2_fastqc.zip
FastQC	all_sections	SRR6444077_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444077_1_fastqc.zip
FastQC	all_sections	SRR6444077_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444077_2_fastqc.zip
FastQC	all_sections	SRR6444078_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444078_1_fastqc.zip
FastQC	all_sections	SRR6444078_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444078_2_fastqc.zip
FastQC	all_sections	SRR6444079_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444079_1_fastqc.zip
FastQC	all_sections	SRR6444079_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444079_2_fastqc.zip
FastQC	all_sections	SRR6444080_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444080_1_fastqc.zip
FastQC	all_sections	SRR6444080_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444080_2_fastqc.zip
FastQC	all_sections	SRR6444081_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444081_1_fastqc.zip
FastQC	all_sections	SRR6444081_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444081_2_fastqc.zip
FastQC	all_sections	SRR6444082_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444082_1_fastqc.zip
FastQC	all_sections	SRR6444082_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444082_2_fastqc.zip
FastQC	all_sections	SRR6444083_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444083_1_fastqc.zip
FastQC	all_sections	SRR6444083_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444083_2_fastqc.zip
FastQC	all_sections	SRR6444084_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444084_1_fastqc.zip
FastQC	all_sections	SRR6444084_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444084_2_fastqc.zip
FastQC	all_sections	SRR6444085_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444085_1_fastqc.zip
FastQC	all_sections	SRR6444085_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444085_2_fastqc.zip
FastQC	all_sections	SRR6444086_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444086_1_fastqc.zip
FastQC	all_sections	SRR6444086_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444086_2_fastqc.zip
FastQC	all_sections	SRR6444087_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444087_1_fastqc.zip
FastQC	all_sections	SRR6444087_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444087_2_fastqc.zip
FastQC	all_sections	SRR6444088_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444088_1_fastqc.zip
FastQC	all_sections	SRR6444088_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444088_2_fastqc.zip
FastQC	all_sections	SRR6444089_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444089_1_fastqc.zip
FastQC	all_sections	SRR6444089_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444089_2_fastqc.zip
FastQC	all_sections	SRR6444090_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444090_1_fastqc.zip
FastQC	all_sections	SRR6444090_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444090_2_fastqc.zip
FastQC	all_sections	SRR6444091_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444091_1_fastqc.zip
FastQC	all_sections	SRR6444091_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444091_2_fastqc.zip
FastQC	all_sections	SRR6444092_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444092_1_fastqc.zip
FastQC	all_sections	SRR6444092_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444092_2_fastqc.zip
FastQC	all_sections	SRR6444093_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444093_1_fastqc.zip
FastQC	all_sections	SRR6444093_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444093_2_fastqc.zip
FastQC	all_sections	SRR6444094_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444094_1_fastqc.zip
FastQC	all_sections	SRR6444094_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444094_2_fastqc.zip
FastQC	all_sections	SRR6444095_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444095_1_fastqc.zip
FastQC	all_sections	SRR6444095_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444095_2_fastqc.zip
FastQC	all_sections	SRR6444096_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444096_1_fastqc.zip
FastQC	all_sections	SRR6444096_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444096_2_fastqc.zip
FastQC	all_sections	SRR6444097_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444097_1_fastqc.zip
FastQC	all_sections	SRR6444097_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444097_2_fastqc.zip
FastQC	all_sections	SRR6444098_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444098_1_fastqc.zip
FastQC	all_sections	SRR6444098_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444098_2_fastqc.zip
FastQC	all_sections	SRR6444099_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444099_1_fastqc.zip
FastQC	all_sections	SRR6444099_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444099_2_fastqc.zip
FastQC	all_sections	SRR6444100_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444100_1_fastqc.zip
FastQC	all_sections	SRR6444100_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444100_2_fastqc.zip
FastQC	all_sections	SRR6444101_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444101_1_fastqc.zip
FastQC	all_sections	SRR6444101_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444101_2_fastqc.zip
FastQC	all_sections	SRR6444102_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444102_1_fastqc.zip
FastQC	all_sections	SRR6444102_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444102_2_fastqc.zip
FastQC	all_sections	SRR6444103_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444103_1_fastqc.zip
FastQC	all_sections	SRR6444103_2	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444103_2_fastqc.zip
FastQC	all_sections	SRR6444104_1	/local/workdir/rc969/fiber_microbiome_project/analysis/00_fastqc/fastqc_report/SRR6444104_1_fastqc.zip
